locus	intron
52	11:28147218:28156093:clu_29091_NA
52	11:28156192:28157545:clu_29091_NA
52	11:28156192:28232609:clu_29091_NA
52	11:28180826:28232609:clu_29091_NA
52	11:28232745:28233784:clu_29091_NA
52	11:28232745:28311753:clu_29091_NA
52	11:28232745:28318300:clu_29091_NA
52	11:28252532:28255030:clu_29091_NA
53	12:57682823:57689182:clu_68411_NA
53	12:57697000:57699423:clu_68413_NA
53	12:57697000:57704047:clu_68413_NA
53	12:57699446:57704047:clu_68413_NA
53	12:57789601:57816642:clu_68414_NA
53	12:57883841:57883990:clu_68444_NA
53	12:57910963:57911052:clu_68447_NA
53	12:57918898:57919131:clu_68458_NA
53	12:57976412:57978001:clu_68472_NA
53	12:57998641:57999354:clu_68464_NA
53	12:57998641:57999973:clu_68464_NA
53	12:58004467:58004901:clu_68483_NA
53	12:58005774:58006713:clu_68483_NA
53	12:58006679:58007047:clu_68483_NA
53	12:58006927:58007047:clu_68483_NA
53	12:58009800:58010067:clu_68488_NA
53	12:58010680:58011013:clu_68489_NA
53	12:58010680:58013094:clu_68489_NA
53	12:58016920:58017619:clu_68493_NA
53	12:58017414:58017619:clu_68493_NA
53	12:58017414:58018283:clu_68493_NA
53	12:58017414:58018649:clu_68493_NA
53	12:58017696:58018283:clu_68493_NA
53	12:58017696:58018649:clu_68493_NA
53	12:58017881:58018283:clu_68493_NA
53	12:58018765:58019019:clu_68496_NA
53	12:58018939:58019193:clu_68496_NA
53	12:58019247:58019365:clu_68496_NA
53	12:58020744:58021401:clu_68497_NA
53	12:58024869:58024983:clu_68501_NA
53	12:58025147:58025698:clu_68501_NA
53	12:58112159:58112776:clu_68511_NA
53	12:58112204:58112776:clu_68511_NA
53	12:58112965:58114189:clu_68513_NA
53	12:58120161:58120748:clu_68517_NA
53	12:58121868:58122101:clu_68518_NA
53	12:58140039:58140376:clu_68523_NA
53	12:58166911:58168412:clu_68534_NA
53	12:58166911:58174038:clu_68534_NA
53	12:58176690:58176893:clu_68534_NA
53	12:58177066:58177398:clu_68534_NA
53	12:58177066:58179946:clu_68534_NA
53	12:58177435:58179946:clu_68534_NA
53	12:58177953:58179946:clu_68534_NA
53	12:58196047:58196338:clu_68536_NA
53	12:58197174:58197307:clu_68539_NA
53	12:58197174:58200143:clu_68539_NA
53	12:58201272:58201373:clu_68540_NA
53	12:58209135:58209758:clu_68542_NA
53	12:58220910:58221335:clu_68547_NA
53	12:58339452:58340778:clu_68554_NA
53	12:59276814:59277302:clu_68567_NA
53	12:59279684:59280592:clu_68567_NA
53	12:56346944:56347055:clu_68172_NA
53	12:56536694:56536801:clu_68215_NA
53	12:56546415:56547593:clu_68179_NA
53	12:56744974:56748250:clu_68285_NA
53	12:56748647:56748867:clu_68286_NA
53	12:56862460:56896128:clu_68304_NA
53	12:56868680:56868828:clu_68308_NA
53	12:57146365:57164099:clu_68344_NA
53	12:57346774:57348690:clu_68347_NA
53	12:57454728:57456902:clu_68357_NA
53	12:57492380:57492577:clu_68368_NA
53	12:57532364:57535157:clu_68375_NA
53	12:57538883:57539010:clu_68378_NA
53	12:57556766:57559588:clu_68379_NA
53	12:57569488:57569692:clu_68382_NA
53	12:57584792:57585103:clu_68387_NA
53	12:57585295:57586628:clu_68387_NA
53	12:57600524:57601821:clu_68395_NA
54	12:88500875:88504979:clu_69162_NA
54	12:89795385:89860547:clu_69191_NA
54	12:89815034:89853415:clu_69191_NA
54	12:89861462:89864138:clu_69192_NA
54	12:89861462:89865945:clu_69192_NA
54	12:89861462:89885713:clu_69192_NA
54	12:89864271:89865391:clu_69192_NA
54	12:89864271:89865945:clu_69192_NA
54	12:89865506:89865945:clu_69192_NA
54	12:89866052:89885713:clu_69192_NA
54	12:89866052:89918897:clu_69192_NA
54	12:89885892:89890948:clu_69192_NA
54	12:89885892:89918897:clu_69192_NA
54	12:89917450:89918897:clu_69192_NA
55	13:111081080:111082232:clu_93297_NA
55	13:111125497:111125814:clu_93300_NA
55	13:111125497:111125958:clu_93300_NA
55	13:111154095:111156194:clu_93304_NA
55	13:111156611:111158721:clu_93305_NA
55	13:111156611:111158762:clu_93305_NA
55	13:111267994:111279786:clu_93307_NA
55	13:111276626:111279786:clu_93307_NA
55	13:111276626:111286892:clu_93307_NA
55	13:111287482:111287815:clu_93308_NA
55	13:111287935:111289476:clu_93309_NA
55	13:111289596:111290589:clu_93309_NA
55	13:111289596:111290725:clu_93309_NA
55	13:111294868:111296412:clu_93311_NA
55	13:111296830:111298314:clu_93312_NA
55	13:111296830:111299448:clu_93312_NA
55	13:111296950:111298314:clu_93312_NA
55	13:111298437:111298783:clu_93312_NA
55	13:111298437:111298852:clu_93312_NA
55	13:111298437:111299448:clu_93312_NA
55	13:111315865:111319687:clu_93317_NA
55	13:111319275:111319687:clu_93317_NA
55	13:111335481:111340068:clu_93318_NA
55	13:111335481:111353785:clu_93318_NA
55	13:111340365:111350265:clu_93318_NA
55	13:111340365:111353785:clu_93318_NA
55	13:111350314:111353785:clu_93318_NA
55	13:111357918:111358718:clu_93319_NA
55	13:111370189:111371576:clu_93310_NA
55	13:111532459:111535900:clu_93323_NA
55	13:111536140:111545375:clu_93324_NA
55	13:111536140:111558380:clu_93324_NA
55	13:111545610:111558380:clu_93324_NA
55	13:111546549:111546632:clu_93324_NA
55	13:111546740:111558380:clu_93324_NA
55	13:111553041:111555823:clu_93324_NA
55	13:111556689:111558380:clu_93324_NA
55	13:111557580:111558380:clu_93324_NA
55	13:111750885:111765988:clu_93329_NA
55	13:111862349:111870026:clu_93333_NA
55	13:111885640:111896219:clu_93334_NA
55	13:111893683:111896219:clu_93334_NA
55	13:112519696:112742360:clu_93346_NA
55	13:112519696:112752630:clu_93346_NA
55	13:112626707:112742360:clu_93346_NA
55	13:112752788:112757143:clu_93346_NA
55	13:112759727:112762026:clu_93346_NA
55	13:113174330:113175977:clu_93363_NA
56	18:20945632:20950180:clu_64326_NA
56	18:20993555:21001331:clu_64328_NA
56	18:21109691:21113319:clu_64335_NA
56	18:21148962:21152038:clu_64353_NA
56	18:21152144:21153416:clu_64353_NA
56	18:21422456:21422575:clu_64372_NA
56	18:21479419:21482973:clu_64379_NA
56	18:21513899:21519187:clu_64387_NA
56	18:21526248:21526441:clu_64389_NA
56	18:21595002:21595294:clu_64393_NA
56	18:21600170:21602505:clu_64393_NA
56	18:21694611:21703798:clu_64400_NA
56	18:21710381:21712449:clu_64402_NA
56	18:21721078:21745029:clu_64401_NA
56	18:21723377:21735668:clu_64403_NA
56	18:21752447:21757977:clu_64405_NA
56	18:21752447:21758126:clu_64405_NA
56	18:22642705:22657240:clu_64433_NA
56	18:22642705:22669429:clu_64433_NA
56	18:22807661:22901972:clu_64435_NA
56	18:22902151:22907370:clu_64436_NA
56	18:22902151:22930871:clu_64436_NA
56	18:23658124:23662327:clu_64446_NA
57	18:49867248:49935463:clu_64994_NA
57	18:49867248:50031665:clu_64994_NA
57	18:49867248:50278424:clu_64994_NA
57	18:50451740:50568382:clu_65001_NA
57	18:50451740:50592416:clu_65001_NA
57	18:50491496:50589675:clu_65001_NA
57	18:50589829:50592416:clu_65001_NA
57	18:51013328:51025671:clu_65007_NA
57	18:51686266:51690893:clu_65016_NA
57	18:51714333:51715244:clu_65017_NA
57	18:51796031:51800296:clu_65020_NA
57	18:51809385:51809689:clu_65022_NA
57	18:51809385:51810113:clu_65022_NA
57	18:51809385:51810292:clu_65022_NA
57	18:51809825:51810292:clu_65022_NA
57	18:51810185:51810292:clu_65022_NA
57	18:51813781:51846643:clu_65024_NA
58	20:19915843:19937259:clu_94212_NA
58	20:19916251:19937259:clu_94212_NA
58	20:20079458:20088290:clu_94228_NA
58	20:20269580:20270944:clu_94238_NA
58	20:20279030:20303291:clu_94239_NA
58	20:20279030:20322475:clu_94239_NA
58	20:20373897:20375695:clu_94244_NA
58	20:20392792:20393482:clu_94245_NA
58	20:20484150:20485595:clu_94252_NA
58	20:20484150:20486055:clu_94252_NA
58	20:20552590:20553519:clu_94254_NA
58	20:20582490:20583148:clu_94258_NA
58	20:21117193:21121845:clu_94270_NA
58	20:21117193:21142512:clu_94270_NA
58	20:21126295:21142512:clu_94270_NA
58	20:21284111:21306917:clu_94275_NA
58	20:21284111:21307128:clu_94275_NA
58	20:21307044:21307128:clu_94275_NA
58	20:21324846:21327053:clu_94277_NA
58	20:21335510:21335652:clu_94280_NA
58	20:21335681:21336718:clu_94280_NA
59	20:20269580:20270944:clu_94238_NA
59	20:20279030:20322475:clu_94239_NA
59	20:20373897:20375695:clu_94244_NA
59	20:20484150:20485595:clu_94252_NA
59	20:20484150:20486055:clu_94252_NA
59	20:20552590:20553519:clu_94254_NA
59	20:20582490:20583148:clu_94258_NA
59	20:21117193:21121845:clu_94270_NA
59	20:21126295:21142512:clu_94270_NA
59	20:21284111:21306917:clu_94275_NA
59	20:21284111:21307128:clu_94275_NA
59	20:21307044:21307128:clu_94275_NA
59	20:21324846:21327053:clu_94277_NA
59	20:21335510:21335652:clu_94280_NA
59	20:21335681:21336718:clu_94280_NA
6	1:95286034:95286505:clu_12327_NA
6	1:95294142:95303267:clu_12330_NA
6	1:95639445:95657106:clu_12341_NA
6	1:95696550:95709767:clu_12342_NA
6	1:95699871:95702904:clu_12342_NA
6	1:95699871:95709767:clu_12342_NA
6	1:95699871:95709769:clu_12342_NA
6	1:95699871:95712312:clu_12342_NA
6	1:95699871:95718042:clu_12342_NA
6	1:95703016:95705333:clu_12342_NA
6	1:95710207:95712098:clu_12342_NA
6	1:95710254:95712312:clu_12342_NA
6	1:95710271:95712312:clu_12342_NA
6	1:95710276:95712312:clu_12342_NA
6	1:95714395:95718042:clu_12342_NA
6	1:95975918:96004138:clu_12351_NA
6	1:97270495:97272422:clu_12364_NA
6	1:97278662:97278829:clu_12365_NA
6	1:97278662:97278832:clu_12365_NA
6	1:97843483:97847949:clu_12386_NA
6	1:97846729:97847949:clu_12386_NA
6	1:98146421:98157273:clu_12379_NA
6	1:98520059:98521085:clu_12391_NA
6	1:98520059:98596970:clu_12391_NA
6	1:98520059:98747916:clu_12391_NA
6	1:98520059:98858611:clu_12391_NA
6	1:98520059:99005079:clu_12391_NA
6	1:98523354:98596254:clu_12391_NA
6	1:98523354:98596970:clu_12391_NA
6	1:98523354:98659065:clu_12391_NA
6	1:98523354:98674707:clu_12391_NA
6	1:98523354:98715002:clu_12391_NA
6	1:98523354:98736151:clu_12391_NA
6	1:98523354:98792365:clu_12391_NA
6	1:98523354:98858611:clu_12391_NA
6	1:98539107:98715002:clu_12391_NA
6	1:98539107:98736151:clu_12391_NA
6	1:98553146:98596254:clu_12391_NA
6	1:98568869:98596254:clu_12391_NA
6	1:98568869:98596970:clu_12391_NA
6	1:98568869:98736151:clu_12391_NA
6	1:98568869:98747916:clu_12391_NA
6	1:98568869:98859219:clu_12391_NA
6	1:98569733:98596254:clu_12391_NA
6	1:98660209:98660943:clu_12391_NA
6	1:98660209:98674707:clu_12391_NA
6	1:98661044:98674707:clu_12391_NA
6	1:98715102:98747916:clu_12391_NA
6	1:98715102:98858611:clu_12391_NA
6	1:98715102:98859219:clu_12391_NA
6	1:98748027:98791177:clu_12391_NA
6	1:98748027:98792365:clu_12391_NA
6	1:98791247:98792365:clu_12391_NA
6	1:98791307:98792365:clu_12391_NA
6	1:98809311:98858611:clu_12391_NA
60	20:20269580:20270944:clu_94238_NA
60	20:20279030:20322475:clu_94239_NA
60	20:20373897:20375695:clu_94244_NA
60	20:20484150:20485595:clu_94252_NA
60	20:20484150:20486055:clu_94252_NA
60	20:20552590:20553519:clu_94254_NA
60	20:20582490:20583148:clu_94258_NA
60	20:21117193:21121845:clu_94270_NA
60	20:21126295:21142512:clu_94270_NA
60	20:21284111:21306917:clu_94275_NA
60	20:21284111:21307128:clu_94275_NA
60	20:21307044:21307128:clu_94275_NA
60	20:21324846:21327053:clu_94277_NA
60	20:21335510:21335652:clu_94280_NA
60	20:21335681:21336718:clu_94280_NA
61	20:23375822:23383630:clu_94319_NA
61	20:24450869:24523656:clu_94337_NA
61	20:24524213:24527435:clu_94337_NA
61	20:24524213:24545023:clu_94337_NA
61	20:24565629:24614188:clu_94337_NA
61	20:24565629:24614241:clu_94337_NA
61	20:24565629:24643083:clu_94337_NA
61	20:24565629:24676050:clu_94337_NA
61	20:24944658:24950162:clu_94344_NA
61	20:24990024:24993237:clu_94349_NA
61	20:25003728:25004102:clu_94347_NA
61	20:25176890:25187712:clu_94361_NA
61	20:25190829:25193899:clu_94362_NA
61	20:25194042:25195503:clu_94362_NA
61	20:25239974:25249765:clu_94369_NA
61	20:25240049:25249765:clu_94369_NA
61	20:25275666:25282855:clu_94372_NA
61	20:25281520:25282855:clu_94372_NA
61	20:25443177:25444649:clu_94383_NA
61	20:25507234:25565244:clu_94393_NA
7	1:95286034:95286505:clu_12327_NA
7	1:95294142:95303267:clu_12330_NA
7	1:95639445:95657106:clu_12341_NA
7	1:95696550:95709767:clu_12342_NA
7	1:95699871:95702904:clu_12342_NA
7	1:95699871:95709767:clu_12342_NA
7	1:95699871:95709769:clu_12342_NA
7	1:95699871:95712312:clu_12342_NA
7	1:95699871:95718042:clu_12342_NA
7	1:95703016:95705333:clu_12342_NA
7	1:95710207:95712098:clu_12342_NA
7	1:95710254:95712312:clu_12342_NA
7	1:95710271:95712312:clu_12342_NA
7	1:95710276:95712312:clu_12342_NA
7	1:95710307:95712312:clu_12342_NA
7	1:95714395:95718042:clu_12342_NA
7	1:95975918:96004138:clu_12351_NA
7	1:97270495:97272422:clu_12364_NA
7	1:97278662:97278829:clu_12365_NA
7	1:97278662:97278832:clu_12365_NA
7	1:97843483:97847949:clu_12386_NA
7	1:97846729:97847949:clu_12386_NA
7	1:98146421:98157273:clu_12379_NA
7	1:98520059:98521085:clu_12391_NA
7	1:98520059:98596970:clu_12391_NA
7	1:98520059:98747916:clu_12391_NA
7	1:98520059:98858611:clu_12391_NA
7	1:98520059:99005079:clu_12391_NA
7	1:98523354:98596254:clu_12391_NA
7	1:98523354:98596970:clu_12391_NA
7	1:98523354:98659065:clu_12391_NA
7	1:98523354:98674707:clu_12391_NA
7	1:98523354:98715002:clu_12391_NA
7	1:98523354:98736151:clu_12391_NA
7	1:98523354:98792365:clu_12391_NA
7	1:98523354:98858611:clu_12391_NA
7	1:98539107:98715002:clu_12391_NA
7	1:98539107:98736151:clu_12391_NA
7	1:98553146:98596254:clu_12391_NA
7	1:98568869:98596254:clu_12391_NA
7	1:98568869:98596970:clu_12391_NA
7	1:98568869:98736151:clu_12391_NA
7	1:98568869:98747916:clu_12391_NA
7	1:98568869:98859219:clu_12391_NA
7	1:98569733:98596254:clu_12391_NA
7	1:98660209:98660943:clu_12391_NA
7	1:98660209:98674707:clu_12391_NA
7	1:98661044:98674707:clu_12391_NA
7	1:98715102:98747916:clu_12391_NA
7	1:98715102:98858611:clu_12391_NA
7	1:98715102:98859219:clu_12391_NA
7	1:98748027:98791177:clu_12391_NA
7	1:98748027:98792365:clu_12391_NA
7	1:98791247:98792365:clu_12391_NA
7	1:98791307:98792365:clu_12391_NA
7	1:98809311:98858611:clu_12391_NA
8	1:98039526:98058774:clu_12378_NA
8	1:98146421:98157273:clu_12379_NA
8	1:98293752:98386440:clu_12382_NA
8	1:98320911:98348820:clu_12382_NA
8	1:98510633:98511564:clu_12384_NA
8	1:98512183:98514308:clu_12389_NA
8	1:98515214:98520042:clu_12390_NA
8	1:98519309:98520042:clu_12390_NA
8	1:98520059:98521085:clu_12391_NA
8	1:98520059:98523239:clu_12391_NA
8	1:98520059:98596254:clu_12391_NA
8	1:98520059:98596970:clu_12391_NA
8	1:98520059:98736151:clu_12391_NA
8	1:98520059:98747916:clu_12391_NA
8	1:98520059:98858611:clu_12391_NA
8	1:98520059:99005079:clu_12391_NA
8	1:98523354:98596254:clu_12391_NA
8	1:98523354:98596970:clu_12391_NA
8	1:98523354:98659065:clu_12391_NA
8	1:98523354:98674707:clu_12391_NA
8	1:98523354:98715002:clu_12391_NA
8	1:98523354:98736151:clu_12391_NA
8	1:98523354:98792365:clu_12391_NA
8	1:98523354:98858611:clu_12391_NA
8	1:98539107:98715002:clu_12391_NA
8	1:98539107:98736151:clu_12391_NA
8	1:98553146:98596254:clu_12391_NA
8	1:98568869:98596254:clu_12391_NA
8	1:98568869:98596970:clu_12391_NA
8	1:98568869:98736151:clu_12391_NA
8	1:98568869:98747916:clu_12391_NA
8	1:98568869:98859219:clu_12391_NA
8	1:98569733:98596254:clu_12391_NA
8	1:98660209:98660943:clu_12391_NA
8	1:98660209:98674707:clu_12391_NA
8	1:98661044:98674707:clu_12391_NA
8	1:98715102:98747916:clu_12391_NA
8	1:98715102:98858611:clu_12391_NA
8	1:98715102:98859219:clu_12391_NA
8	1:98748027:98791177:clu_12391_NA
8	1:98748027:98792365:clu_12391_NA
8	1:98791247:98792365:clu_12391_NA
8	1:98791307:98792365:clu_12391_NA
8	1:98809311:98858611:clu_12391_NA
8	1:99127467:99128253:clu_12400_NA
8	1:99167459:99173741:clu_12402_NA
8	1:99358660:99368106:clu_12404_NA
8	1:99358660:99380357:clu_12404_NA
8	1:99358660:99387438:clu_12404_NA
8	1:99422297:99469991:clu_12405_NA
8	1:99456828:99469991:clu_12405_NA
8	1:99470179:99470311:clu_12406_NA
8	1:99470179:99470566:clu_12406_NA
8	1:99470179:99470662:clu_12406_NA
8	1:99470179:99470668:clu_12406_NA
9	1:162270496:162302807:clu_14800_NA
9	1:162731076:162735791:clu_14810_NA
9	1:162744035:162745442:clu_14813_NA
9	1:162745633:162745926:clu_14814_NA
9	1:162762652:162769533:clu_14816_NA
9	1:162769727:162770003:clu_14819_NA
9	1:162772739:162773221:clu_14819_NA
9	1:163067324:163122340:clu_14830_NA
9	1:163276119:163278334:clu_14833_NA
9	1:163276119:163288972:clu_14833_NA
9	1:163276119:163291412:clu_14833_NA
9	1:163278421:163288972:clu_14833_NA
9	1:163278421:163291412:clu_14833_NA
9	1:163289081:163291412:clu_14833_NA
9	1:163292002:163295822:clu_14836_NA
9	1:163306638:163309171:clu_14837_NA
9	1:163313660:163315468:clu_14838_NA
9	1:163313660:163315472:clu_14838_NA
9	1:163313660:163317553:clu_14838_NA
9	1:165406438:165414082:clu_14871_NA
